transaction_id,customer_id,order_date,price,quantity,discount,total_amount
TX0255761,STD_1721031591,2025-03-22T12:32:05.000+07:00,458.17,9,0.02,4041.0598
TX0149245,STD_1721031591,2025-02-07T12:32:04.000+07:00,492.63,9,0.01,4389.3335
TX0030493,STD_1721031591,2025-03-17T12:32:01.000+07:00,467.42,10,0.1,4206.7803
TX0025215,STD_1721031591,2024-10-29T12:32:01.000+07:00,480.42,10,0.11,4275.7383
TX0140241,STD_1721031591,2024-11-26T12:32:03.000+07:00,485.3,9,0.08,4018.2837
TX0070536,STD_1721031591,2025-01-24T12:32:02.000+07:00,491.79,10,0.16,4131.036
TX0172516,STD_1721031591,2025-02-08T12:32:04.000+07:00,490.69,10,0.1,4416.21
TX0000139,STD_1721031591,2024-10-11T12:32:01.000+07:00,416.95,10,0.03,4044.415
TX0237631,STD_1721031591,2024-07-22T12:32:05.000+07:00,499.38,9,0.01,4449.4756
TX0200611,STD_1721031591,2024-08-27T12:32:04.000+07:00,487.51,9,0.08,4036.5828
TX0092046,STD_1721031591,2024-05-16T12:32:02.000+07:00,448.68,10,0.02,4397.064
TX0091789,STD_1721031591,2024-09-22T12:32:02.000+07:00,490.34,10,0.06,4609.196
TX0090826,STD_1721031591,2024-10-21T12:32:02.000+07:00,496.97,9,0.04,4293.821
TX0170084,STD_1721031591,2025-02-16T12:32:04.000+07:00,490.45,10,0.08,4512.14
TX0036934,STD_1721031591,2024-10-12T12:32:01.000+07:00,472.47,10,0.15,4015.9954
TX0024625,STD_1721031591,2024-07-20T12:32:01.000+07:00,416.67,10,0.02,4083.3662
TX0021405,STD_1721031591,2024-04-29T12:32:01.000+07:00,460.33,9,0.03,4018.6807
TX0169147,STD_1721031591,2024-10-24T12:32:04.000+07:00,492.15,10,0.06,4626.21
TX0236039,STD_1721031591,2024-10-28T12:32:05.000+07:00,477.89,9,0.04,4128.9697
TX0122098,STD_1721031591,2024-08-17T12:32:03.000+07:00,499.57,9,0.02,4406.2075
TX0132852,STD_1721031591,2024-06-29T12:32:03.000+07:00,499.91,9,0.04,4319.222
TX0115975,STD_1721031591,2024-06-10T12:32:03.000+07:00,498.07,10,0.19,4034.3672
TX0048842,STD_1721031591,2025-02-01T12:32:01.000+07:00,490.56,10,0.1,4415.04
TX0139238,STD_1721031591,2024-12-04T12:32:03.000+07:00,456.81,9,0.02,4029.0642
TX0158655,STD_1721031591,2024-09-02T12:32:04.000+07:00,468.92,10,0.07,4360.956
TX0073780,STD_1721031591,2024-05-10T12:32:02.000+07:00,485.9,10,0.14,4178.74
TX0037270,STD_1721031591,2024-06-12T12:32:01.000+07:00,418.85,10,0.01,4146.615
TX0256610,STD_1721031591,2024-04-23T12:32:05.000+07:00,459.88,10,0.09,4184.9077
TX0058882,STD_1721031591,2024-09-21T12:32:02.000+07:00,465.2,10,0.03,4512.44
TX0060840,STD_1721031591,2024-08-19T12:32:02.000+07:00,495.76,10,0.1,4461.84
TX0143001,STD_1721031591,2024-08-19T12:32:03.000+07:00,483.78,9,0.03,4223.3994
TX0179800,STD_1721031591,2024-07-01T12:32:04.000+07:00,487.91,10,0.11,4342.399
TX0149830,STD_1721031591,2024-08-30T12:32:04.000+07:00,492.34,9,0.02,4342.439
TX0053930,STD_1721031591,2024-10-29T12:32:02.000+07:00,461.86,9,0.04,3990.47
TX0129668,STD_1721031591,2024-07-29T12:32:03.000+07:00,484.1,10,0.02,4744.18
TX0154841,STD_1721031591,2024-09-23T12:32:04.000+07:00,457.74,10,0.02,4485.852
TX0142882,STD_1721031591,2024-07-29T12:32:03.000+07:00,493.45,10,0.16,4144.98
TX0047345,STD_1721031591,2024-08-04T12:32:01.000+07:00,488.35,10,0.17,4053.305
TX0062013,STD_1721031591,2024-07-16T12:32:02.000+07:00,480.97,10,0.04,4617.312
TX0166574,STD_1721031591,2024-04-12T12:32:04.000+07:00,497.74,10,0.16,4181.016
TX0037351,STD_1721031591,2024-07-29T12:32:01.000+07:00,499.85,9,0.0,4498.65
TX0212804,STD_1721031591,2024-07-21T12:32:05.000+07:00,452.72,10,0.11,4029.208
TX0235191,STD_1721031591,2025-03-27T12:32:05.000+07:00,489.24,10,0.04,4696.7036
TX0193761,STD_1721031591,2024-06-13T12:32:04.000+07:00,485.9,10,0.16,4081.56
TX0060470,STD_1721031591,2025-02-22T12:32:02.000+07:00,453.87,9,0.01,4043.982
TX0256448,STD_1721031591,2024-10-08T12:32:05.000+07:00,497.87,10,0.15,4231.8955
TX0002572,STD_1721031591,2025-03-11T12:32:01.000+07:00,492.78,10,0.13,4287.186
TX0250975,STD_1721031591,2025-03-06T12:32:05.000+07:00,499.51,10,0.18,4095.982
TX0127530,STD_1721031591,2024-12-07T12:32:03.000+07:00,499.95,10,0.17,4149.585
TX0168274,STD_1721031591,2024-05-28T12:32:04.000+07:00,476.4,9,0.04,4116.096
TX0121515,STD_1721031591,2024-08-20T12:32:03.000+07:00,462.34,9,0.03,4036.2283
TX0159788,STD_1721031591,2024-11-02T12:32:04.000+07:00,439.11,10,0.02,4303.278
TX0170056,STD_1721031591,2024-04-28T12:32:04.000+07:00,454.8,10,0.0,4548.0
TX0009163,STD_1721031591,2024-11-12T12:32:01.000+07:00,484.0,10,0.17,4017.2
TX0036348,STD_1721031591,2025-01-22T12:32:01.000+07:00,477.47,9,0.04,4125.341
TX0133641,STD_1721031591,2025-01-11T12:32:03.000+07:00,480.18,9,0.02,4235.188
TX0148584,STD_1721031591,2024-11-22T12:32:03.000+07:00,482.68,10,0.05,4585.46
TX0072846,STD_1721031591,2024-10-12T12:32:02.000+07:00,481.98,10,0.17,4000.434
TX0164283,STD_1721031591,2025-01-30T12:32:04.000+07:00,422.99,10,0.01,4187.601
TX0145715,STD_1721031591,2025-02-17T12:32:03.000+07:00,496.24,9,0.06,4198.1904
TX0211276,STD_1721031591,2024-11-28T12:32:05.000+07:00,484.63,10,0.14,4167.818
TX0060091,STD_1721031591,2024-10-21T12:32:02.000+07:00,456.81,10,0.11,4065.6091
TX0179927,STD_1721031591,2024-11-19T12:32:04.000+07:00,492.1,10,0.07,4576.5303
TX0035639,STD_1721031591,2024-05-01T12:32:01.000+07:00,481.47,10,0.07,4477.6714
TX0254510,STD_1721031591,2024-09-25T12:32:05.000+07:00,493.97,9,0.09,4045.614
TX0094492,STD_1721031591,2024-12-19T12:32:02.000+07:00,496.28,9,0.09,4064.533
TX0054426,STD_1721031591,2024-12-20T12:32:02.000+07:00,408.03,10,0.01,4039.497
TX0117110,STD_1721031591,2024-07-24T12:32:03.000+07:00,466.97,10,0.03,4529.6094
TX0197415,STD_1721031591,2024-10-25T12:32:04.000+07:00,486.19,9,0.08,4025.6533
TX0219060,STD_1721031591,2024-06-09T12:32:05.000+07:00,401.87,10,0.0,4018.7
TX0236230,STD_1721031591,2024-07-06T12:32:05.000+07:00,465.2,10,0.14,4000.72
TX0057305,STD_1721031591,2024-07-06T12:32:02.000+07:00,494.69,9,0.03,4318.6436
TX0180073,STD_1721031591,2024-09-10T12:32:04.000+07:00,477.17,10,0.11,4246.813
TX0243813,STD_1721031591,2024-11-05T12:32:05.000+07:00,412.68,10,0.01,4085.5317
TX0245172,STD_1721031591,2025-02-20T12:32:05.000+07:00,467.49,10,0.04,4487.904
TX0055003,STD_1721031591,2024-08-29T12:32:02.000+07:00,492.33,10,0.14,4234.038
TX0088959,STD_1721031591,2025-03-18T12:32:02.000+07:00,465.28,10,0.14,4001.408
TX0001589,STD_1721031591,2024-12-22T12:32:01.000+07:00,411.63,10,0.01,4075.137
TX0033562,STD_1721031591,2024-08-10T12:32:01.000+07:00,489.1,10,0.16,4108.44
TX0162477,STD_1721031591,2024-08-19T12:32:04.000+07:00,470.94,10,0.01,4662.306
TX0060227,STD_1721031591,2025-03-14T12:32:02.000+07:00,474.05,10,0.14,4076.83
TX0094956,STD_1721031591,2024-09-16T12:32:02.000+07:00,490.47,10,0.18,4021.854
TX0004545,STD_1721031591,2024-11-01T12:32:01.000+07:00,486.14,10,0.1,4375.2603
TX0249686,STD_1721031591,2025-03-27T12:32:05.000+07:00,423.53,10,0.04,4065.8877
TX0191251,STD_1721031591,2024-11-11T12:32:04.000+07:00,452.83,10,0.09,4120.7524
TX0168358,STD_1721031591,2025-01-29T12:32:04.000+07:00,474.02,9,0.02,4180.856
TX0147944,STD_1721031591,2024-05-18T12:32:03.000+07:00,466.58,10,0.02,4572.484
TX0264491,STD_1721031591,2025-04-04T12:32:06.000+07:00,456.99,10,0.03,4432.803
TX0007466,STD_1721031591,2025-02-28T12:32:01.000+07:00,499.47,9,0.06,4225.516
TX0174102,STD_1721031591,2024-09-27T12:32:04.000+07:00,448.51,9,0.01,3996.224
TX0255915,STD_1721031591,2024-05-04T12:32:05.000+07:00,493.37,10,0.03,4785.6895
TX0251967,STD_1721031591,2024-06-11T12:32:05.000+07:00,430.82,10,0.02,4222.036
TX0044598,STD_1721031591,2025-04-05T12:32:01.000+07:00,452.82,10,0.06,4256.5083
TX0267089,STD_1721031591,2024-12-23T12:32:06.000+07:00,482.93,9,0.06,4085.588
TX0083461,STD_1721031591,2024-10-17T12:32:02.000+07:00,432.65,10,0.04,4153.44
TX0143131,STD_1721031591,2024-09-22T12:32:03.000+07:00,487.53,10,0.12,4290.2637
TX0259937,STD_1721031591,2024-05-08T12:32:05.000+07:00,490.8,9,0.04,4240.5117
TX0232059,STD_1721031591,2025-03-29T12:32:05.000+07:00,481.36,10,0.07,4476.6475
TX0251766,STD_1721031591,2025-01-12T12:32:05.000+07:00,469.64,9,0.02,4142.225
TX0080227,STD_1721031591,2024-06-03T12:32:02.000+07:00,489.79,10,0.02,4799.942
TX0207017,STD_1721031591,2024-07-20T12:32:05.000+07:00,465.75,10,0.04,4471.1997
TX0045723,STD_1721031591,2024-12-21T12:32:01.000+07:00,477.29,10,0.07,4438.797
TX0086967,STD_1721031591,2025-02-14T12:32:02.000+07:00,422.98,10,0.03,4102.9062
TX0023268,STD_1721031591,2025-01-23T12:32:01.000+07:00,478.48,9,0.02,4220.194
TX0140664,STD_1721031591,2024-09-23T12:32:03.000+07:00,485.63,10,0.16,4079.292
TX0205125,STD_1721031591,2025-01-18T12:32:05.000+07:00,470.5,10,0.15,3999.25
TX0126704,STD_1721031591,2024-12-03T12:32:03.000+07:00,498.93,10,0.16,4191.012
TX0042940,STD_1721031591,2024-11-06T12:32:01.000+07:00,493.58,10,0.11,4392.862
TX0213263,STD_1721031591,2024-11-19T12:32:05.000+07:00,493.81,9,0.08,4088.7468
TX0149385,STD_1721031591,2025-02-02T12:32:04.000+07:00,473.07,9,0.06,4002.172
TX0226072,STD_1721031591,2025-01-15T12:32:05.000+07:00,405.01,10,0.01,4009.599
TX0142396,STD_1721031591,2024-04-14T12:32:03.000+07:00,419.06,10,0.04,4022.976
TX0136051,STD_1721031591,2024-10-20T12:32:03.000+07:00,429.1,10,0.06,4033.54
TX0225677,STD_1721031591,2025-03-16T12:32:05.000+07:00,480.15,10,0.01,4753.485
TX0094672,STD_1721031591,2024-12-04T12:32:02.000+07:00,459.53,10,0.11,4089.8167
TX0222243,STD_1721031591,2025-03-25T12:32:05.000+07:00,453.29,10,0.06,4260.926
TX0054093,STD_1721031591,2024-07-23T12:32:02.000+07:00,498.49,10,0.17,4137.467
TX0026287,STD_1721031591,2025-01-18T12:32:01.000+07:00,461.0,10,0.06,4333.4
TX0040813,STD_1721031591,2024-10-20T12:32:01.000+07:00,468.91,9,0.03,4093.5845
TX0260038,STD_1721031591,2024-07-30T12:32:05.000+07:00,480.1,10,0.09,4368.9097
TX0252944,STD_1721031591,2024-11-05T12:32:05.000+07:00,497.85,10,0.12,4381.08
TX0046314,STD_1721031591,2024-10-06T12:32:01.000+07:00,477.29,10,0.03,4629.713
TX0029794,STD_1721031591,2025-04-08T12:32:01.000+07:00,477.56,10,0.05,4536.82
TX0034903,STD_1721031591,2024-11-09T12:32:01.000+07:00,480.17,10,0.01,4753.683
TX0142091,STD_1721031591,2024-12-18T12:32:03.000+07:00,468.93,9,0.04,4051.5552
TX0078456,STD_1721031591,2025-03-27T12:32:02.000+07:00,478.42,10,0.11,4257.938
TX0230490,STD_1721031591,2024-08-16T12:32:05.000+07:00,478.71,10,0.14,4116.9062
TX0020516,STD_1721031591,2025-01-27T12:32:01.000+07:00,464.11,10,0.01,4594.6885
TX0067324,STD_1721031591,2025-01-28T12:32:02.000+07:00,477.13,10,0.08,4389.5957
TX0225804,STD_1721031591,2024-08-06T12:32:05.000+07:00,430.02,10,0.01,4257.1978
TX0199217,STD_1721031591,2024-07-29T12:32:04.000+07:00,495.29,10,0.11,4408.081
TX0205294,STD_1721031591,2024-05-12T12:32:05.000+07:00,490.09,10,0.09,4459.819
TX0230897,STD_1721031591,2024-07-20T12:32:05.000+07:00,459.44,9,0.03,4010.9114
TX0160925,STD_1721031591,2024-12-05T12:32:04.000+07:00,452.78,10,0.01,4482.522
TX0196603,STD_1721031591,2025-02-28T12:32:04.000+07:00,460.31,10,0.04,4418.976
TX0144999,STD_1721031591,2024-12-19T12:32:03.000+07:00,427.09,10,0.06,4014.646
TX0028496,STD_1721031591,2024-06-30T12:32:01.000+07:00,492.66,10,0.16,4138.344
TX0193266,STD_1721031591,2024-11-04T12:32:04.000+07:00,498.52,10,0.14,4287.272
TX0126161,STD_1721031591,2025-01-18T12:32:03.000+07:00,461.84,10,0.09,4202.7437
TX0209123,STD_1721031591,2024-08-19T12:32:05.000+07:00,445.09,10,0.06,4183.8457
TX0159904,STD_1721031591,2024-12-10T12:32:04.000+07:00,439.46,10,0.09,3999.086
TX0227368,STD_1721031591,2024-06-16T12:32:05.000+07:00,465.23,9,0.02,4103.329
TX0108665,STD_1721031591,2024-10-15T12:32:03.000+07:00,487.79,10,0.02,4780.342
TX0022269,STD_1721031591,2024-04-28T12:32:01.000+07:00,478.47,10,0.07,4449.771
TX0214380,STD_1721031591,2024-12-07T12:32:05.000+07:00,445.89,10,0.03,4325.1333
TX0198340,STD_1721031591,2024-12-19T12:32:04.000+07:00,437.24,10,0.07,4066.332
TX0028722,STD_1721031591,2024-08-12T12:32:01.000+07:00,487.66,10,0.18,3998.812
TX0130151,STD_1721031591,2024-05-08T12:32:03.000+07:00,486.76,10,0.01,4818.9243
TX0002883,STD_1721031591,2025-03-18T12:32:01.000+07:00,482.47,10,0.15,4100.995
TX0250018,STD_1721031591,2024-04-26T12:32:05.000+07:00,420.93,10,0.02,4125.114
TX0094317,STD_1721031591,2025-02-26T12:32:02.000+07:00,476.5,10,0.09,4336.15
TX0206608,STD_1721031591,2024-06-06T12:32:05.000+07:00,468.54,10,0.01,4638.546
TX0217888,STD_1721031591,2024-08-09T12:32:05.000+07:00,489.84,10,0.16,4114.6562
TX0027218,STD_1721031591,2024-05-03T12:32:01.000+07:00,486.13,9,0.04,4200.163
TX0219224,STD_1721031591,2024-11-25T12:32:05.000+07:00,443.13,10,0.09,4032.4827
TX0020799,STD_1721031591,2025-03-18T12:32:01.000+07:00,469.18,10,0.1,4222.6196
TX0235503,STD_1721031591,2024-08-13T12:32:05.000+07:00,497.8,10,0.15,4231.3003
TX0017146,STD_1721031591,2024-05-22T12:32:01.000+07:00,469.59,10,0.13,4085.4329
TX0208282,STD_1721031591,2025-02-14T12:32:05.000+07:00,455.68,10,0.05,4328.96
TX0247590,STD_1721031591,2024-11-01T12:32:05.000+07:00,494.64,9,0.1,4006.5842
TX0110732,STD_1721031591,2025-03-18T12:32:03.000+07:00,480.23,10,0.01,4754.2773
TX0246609,STD_1721031591,2024-08-04T12:32:05.000+07:00,419.41,10,0.03,4068.277
TX0152751,STD_1721031591,2024-11-09T12:32:04.000+07:00,412.05,10,0.0,4120.5
TX0068542,STD_1721031591,2024-08-20T12:32:02.000+07:00,468.43,10,0.11,4169.027
TX0082653,STD_1721031591,2025-01-09T12:32:02.000+07:00,474.27,10,0.1,4268.4297
TX0020102,STD_1721031591,2024-11-27T12:32:01.000+07:00,451.94,10,0.02,4429.012
TX0065928,STD_1721031591,2025-02-06T12:32:02.000+07:00,402.96,10,0.01,3989.304
TX0092418,STD_1721031591,2024-09-02T12:32:02.000+07:00,470.4,10,0.0,4704.0
TX0214112,STD_1721031591,2025-04-05T12:32:05.000+07:00,497.94,10,0.14,4282.284
TX0044385,STD_1721031591,2024-12-10T12:32:01.000+07:00,459.38,10,0.02,4501.924
TX0178140,STD_1721031591,2024-04-11T12:32:04.000+07:00,463.59,10,0.01,4589.541
TX0053337,STD_1721031591,2024-06-15T12:32:02.000+07:00,455.89,9,0.03,3979.9202
TX0225530,STD_1721031591,2024-09-21T12:32:05.000+07:00,485.75,10,0.11,4323.175
TX0156744,STD_1721031591,2025-02-12T12:32:04.000+07:00,489.85,10,0.06,4604.59
TX0186751,STD_1721031591,2024-12-22T12:32:04.000+07:00,473.5,10,0.05,4498.25
TX0135665,STD_1721031591,2024-05-15T12:32:03.000+07:00,449.0,10,0.11,3996.0999
TX0241942,STD_1721031591,2025-02-03T12:32:05.000+07:00,463.57,9,0.03,4046.966
TX0027960,STD_1721031591,2024-10-21T12:32:01.000+07:00,443.33,10,0.05,4211.635
TX0070751,STD_1721031591,2024-05-20T12:32:02.000+07:00,476.63,10,0.14,4099.018
TX0064637,STD_1721031591,2024-06-04T12:32:02.000+07:00,496.53,9,0.02,4379.3945
TX0196777,STD_1721031591,2024-09-02T12:32:04.000+07:00,496.69,10,0.03,4817.893
TX0151324,STD_1721031591,2024-12-31T12:32:04.000+07:00,462.19,10,0.0,4621.9
TX0025955,STD_1721031591,2025-02-23T12:32:01.000+07:00,437.65,10,0.08,4026.3801
TX0229466,STD_1721031591,2024-12-17T12:32:05.000+07:00,498.22,10,0.02,4882.556
TX0077215,STD_1721031591,2024-11-14T12:32:02.000+07:00,447.57,10,0.05,4251.915
TX0276948,STD_1721031591,2024-09-26T12:32:06.000+07:00,478.8,10,0.07,4452.84
TX0481159,STD_1721031591,2025-03-21T12:32:14.000+07:00,456.48,9,0.02,4026.154
TX0317845,STD_1721031591,2024-11-20T12:32:07.000+07:00,488.12,10,0.09,4441.892
TX0433586,STD_1721031591,2024-11-17T12:32:10.000+07:00,433.1,10,0.04,4157.76
TX0373653,STD_1721031591,2024-08-04T12:32:08.000+07:00,433.32,10,0.03,4203.204
TX0458484,STD_1721031591,2024-09-07T12:32:12.000+07:00,498.49,10,0.07,4635.957
TX0487616,STD_1721031591,2024-09-24T12:32:14.000+07:00,409.71,10,0.02,4015.1582
TX0380019,STD_1721031591,2024-12-09T12:32:08.000+07:00,487.47,10,0.09,4435.977
TX0476522,STD_1721031591,2025-02-09T12:32:13.000+07:00,459.49,9,0.0,4135.41
TX0372034,STD_1721031591,2024-08-28T12:32:08.000+07:00,489.65,9,0.02,4318.7134
TX0405961,STD_1721031591,2024-09-13T12:32:10.000+07:00,472.79,10,0.09,4302.3887
TX0268084,STD_1721031591,2024-04-27T12:32:06.000+07:00,491.93,10,0.02,4820.914
TX0337674,STD_1721031591,2025-03-06T12:32:07.000+07:00,447.32,10,0.0,4473.2
TX0329399,STD_1721031591,2024-11-20T12:32:07.000+07:00,438.38,10,0.05,4164.61
TX0412000,STD_1721031591,2024-07-01T12:32:10.000+07:00,429.83,10,0.01,4255.317
TX0517576,STD_1721031591,2024-07-04T12:32:17.000+07:00,428.22,10,0.05,4068.09
TX0447361,STD_1721031591,2024-05-17T12:32:11.000+07:00,471.98,10,0.09,4295.018
TX0301584,STD_1721031591,2024-10-23T12:32:06.000+07:00,498.63,10,0.13,4338.081
TX0490081,STD_1721031591,2024-06-08T12:32:14.000+07:00,433.88,10,0.08,3991.6958
TX0360504,STD_1721031591,2024-04-12T12:32:08.000+07:00,443.38,10,0.0,4433.8
TX0393638,STD_1721031591,2024-05-17T12:32:09.000+07:00,481.66,10,0.14,4142.2764
TX0397206,STD_1721031591,2024-09-12T12:32:09.000+07:00,495.42,9,0.03,4325.017
TX0434547,STD_1721031591,2025-01-17T12:32:11.000+07:00,442.93,10,0.04,4252.128
TX0357526,STD_1721031591,2025-02-06T12:32:08.000+07:00,489.86,10,0.04,4702.656
TX0359147,STD_1721031591,2024-04-24T12:32:08.000+07:00,494.68,10,0.08,4551.0557
TX0373443,STD_1721031591,2024-07-10T12:32:08.000+07:00,490.76,9,0.07,4107.661
TX0388333,STD_1721031591,2024-10-20T12:32:09.000+07:00,470.39,10,0.07,4374.6274
TX0268752,STD_1721031591,2024-08-20T12:32:06.000+07:00,416.14,10,0.04,3994.9443
TX0344455,STD_1721031591,2025-04-07T12:32:08.000+07:00,463.23,10,0.12,4076.4243
TX0417134,STD_1721031591,2024-11-09T12:32:10.000+07:00,479.49,10,0.09,4363.359
TX0332158,STD_1721031591,2024-08-09T12:32:07.000+07:00,467.71,9,0.05,3998.9207
TX0290115,STD_1721031591,2024-10-06T12:32:06.000+07:00,447.15,10,0.0,4471.5
TX0419999,STD_1721031591,2024-07-13T12:32:10.000+07:00,437.68,10,0.09,3982.8877
TX0336590,STD_1721031591,2025-03-17T12:32:07.000+07:00,459.56,10,0.08,4227.952
TX0307081,STD_1721031591,2024-05-24T12:32:07.000+07:00,413.54,10,0.03,4011.3381
