transaction_id,customer_id,order_date,price,quantity,discount,total_amount
TX0174954,STD_1721031591,2024-06-23T12:32:04.000+07:00,465.67,10,0.08,4284.164
TX0159444,STD_1721031591,2024-05-10T12:32:04.000+07:00,421.19,10,0.05,4001.305
TX0245774,STD_1721031591,2024-08-11T12:32:05.000+07:00,493.37,10,0.02,4835.0264
TX0224563,STD_1721031591,2024-12-02T12:32:05.000+07:00,451.76,9,0.02,3984.5234
TX0077413,STD_1721031591,2024-07-02T12:32:02.000+07:00,451.62,10,0.05,4290.39
TX0135928,STD_1721031591,2025-03-27T12:32:03.000+07:00,491.87,10,0.19,3984.1472
TX0183833,STD_1721031591,2024-06-15T12:32:04.000+07:00,457.73,10,0.02,4485.7544
TX0253793,STD_1721031591,2024-12-06T12:32:05.000+07:00,471.12,10,0.02,4616.976
TX0177216,STD_1721031591,2024-06-02T12:32:04.000+07:00,434.24,10,0.05,4125.28
TX0037284,STD_1721031591,2025-02-01T12:32:01.000+07:00,449.95,10,0.06,4229.53
TX0105790,STD_1721031591,2024-11-08T12:32:03.000+07:00,439.01,10,0.08,4038.892
TX0262003,STD_1721031591,2025-03-02T12:32:06.000+07:00,497.0,10,0.07,4622.1
TX0003525,STD_1721031591,2024-04-29T12:32:01.000+07:00,464.61,10,0.04,4460.2554
TX0097530,STD_1721031591,2025-02-24T12:32:02.000+07:00,451.28,9,0.02,3980.2898
TX0144970,STD_1721031591,2024-10-25T12:32:03.000+07:00,446.94,10,0.11,3977.7659
TX0031663,STD_1721031591,2024-07-04T12:32:01.000+07:00,499.93,9,0.06,4229.4077
TX0251861,STD_1721031591,2024-04-17T12:32:05.000+07:00,475.96,10,0.0,4759.6
TX0157816,STD_1721031591,2024-09-17T12:32:04.000+07:00,455.11,10,0.09,4141.5005
TX0065478,STD_1721031591,2024-08-22T12:32:02.000+07:00,483.78,10,0.07,4499.154
TX0047256,STD_1721031591,2024-12-20T12:32:01.000+07:00,487.51,10,0.17,4046.333
TX0102885,STD_1721031591,2024-11-02T12:32:03.000+07:00,462.01,10,0.08,4250.492
TX0003154,STD_1721031591,2024-10-23T12:32:01.000+07:00,498.92,10,0.06,4689.848
TX0246134,STD_1721031591,2025-03-24T12:32:05.000+07:00,486.42,9,0.06,4115.1133
TX0040483,STD_1721031591,2024-06-17T12:32:01.000+07:00,472.55,10,0.06,4441.97
TX0010958,STD_1721031591,2025-03-24T12:32:01.000+07:00,456.31,9,0.02,4024.6543
TX0007177,STD_1721031591,2024-11-21T12:32:01.000+07:00,490.89,10,0.04,4712.5444
TX0176082,STD_1721031591,2024-10-13T12:32:04.000+07:00,495.74,10,0.0,4957.4
TX0251666,STD_1721031591,2025-01-13T12:32:05.000+07:00,479.31,9,0.03,4184.3765
TX0066773,STD_1721031591,2024-06-07T12:32:02.000+07:00,479.19,10,0.05,4552.3047
TX0056294,STD_1721031591,2025-03-08T12:32:02.000+07:00,493.92,10,0.18,4050.144
TX0015642,STD_1721031591,2024-04-15T12:32:01.000+07:00,460.8,10,0.02,4515.84
TX0093208,STD_1721031591,2024-09-22T12:32:02.000+07:00,440.53,10,0.06,4140.982
TX0182959,STD_1721031591,2025-04-07T12:32:04.000+07:00,454.19,10,0.12,3996.8718
TX0109841,STD_1721031591,2025-01-20T12:32:03.000+07:00,445.97,10,0.04,4281.312
TX0066865,STD_1721031591,2024-09-08T12:32:02.000+07:00,452.15,10,0.05,4295.425
TX0109064,STD_1721031591,2024-10-02T12:32:03.000+07:00,462.87,10,0.01,4582.413
TX0001667,STD_1721031591,2024-05-12T12:32:01.000+07:00,438.79,10,0.03,4256.263
TX0169828,STD_1721031591,2024-09-12T12:32:04.000+07:00,460.47,10,0.06,4328.418
TX0119391,STD_1721031591,2024-05-06T12:32:03.000+07:00,420.98,10,0.03,4083.5063
TX0067531,STD_1721031591,2025-01-31T12:32:02.000+07:00,491.24,9,0.06,4155.8906
TX0232476,STD_1721031591,2024-09-25T12:32:05.000+07:00,487.97,10,0.03,4733.3096
TX0051594,STD_1721031591,2025-01-15T12:32:02.000+07:00,464.11,9,0.03,4051.6802
TX0108673,STD_1721031591,2024-06-30T12:32:03.000+07:00,441.97,10,0.04,4242.912
TX0259230,STD_1721031591,2024-06-07T12:32:05.000+07:00,489.98,9,0.02,4321.624
TX0034172,STD_1721031591,2025-01-18T12:32:01.000+07:00,435.96,10,0.04,4185.216
TX0070014,STD_1721031591,2024-11-19T12:32:02.000+07:00,488.87,10,0.16,4106.5083
TX0179108,STD_1721031591,2024-11-02T12:32:04.000+07:00,434.87,10,0.02,4261.726
TX0226635,STD_1721031591,2024-10-27T12:32:05.000+07:00,451.58,10,0.0,4515.8
TX0114547,STD_1721031591,2025-01-13T12:32:03.000+07:00,405.22,10,0.0,4052.2
TX0142543,STD_1721031591,2024-12-27T12:32:03.000+07:00,419.42,10,0.03,4068.3743
TX0251076,STD_1721031591,2025-02-13T12:32:05.000+07:00,454.26,10,0.02,4451.748
TX0103371,STD_1721031591,2025-01-27T12:32:03.000+07:00,415.51,10,0.03,4030.4473
TX0013693,STD_1721031591,2025-02-08T12:32:01.000+07:00,441.98,10,0.08,4066.2163
TX0221194,STD_1721031591,2024-11-18T12:32:05.000+07:00,463.03,10,0.1,4167.2695
TX0079850,STD_1721031591,2024-06-05T12:32:02.000+07:00,477.32,9,0.06,4038.1272
TX0148047,STD_1721031591,2024-04-11T12:32:03.000+07:00,474.46,9,0.02,4184.7373
TX0140469,STD_1721031591,2025-01-18T12:32:03.000+07:00,422.88,10,0.02,4144.224
TX0086601,STD_1721031591,2024-06-16T12:32:02.000+07:00,499.48,10,0.13,4345.476
TX0265821,STD_1721031591,2024-10-19T12:32:06.000+07:00,495.71,10,0.17,4114.393
TX0211215,STD_1721031591,2024-04-24T12:32:05.000+07:00,467.94,9,0.04,4043.0015
TX0219877,STD_1721031591,2024-11-16T12:32:05.000+07:00,486.38,10,0.14,4182.8677
TX0231392,STD_1721031591,2024-12-03T12:32:05.000+07:00,492.48,10,0.08,4530.8164
TX0004295,STD_1721031591,2024-09-21T12:32:01.000+07:00,464.45,9,0.01,4138.25
TX0249426,STD_1721031591,2024-07-11T12:32:05.000+07:00,448.34,10,0.1,4035.0598
TX0157649,STD_1721031591,2024-05-02T12:32:04.000+07:00,469.65,9,0.02,4142.313
TX0193516,STD_1721031591,2024-12-07T12:32:04.000+07:00,476.4,9,0.01,4244.724
TX0004393,STD_1721031591,2025-01-28T12:32:01.000+07:00,464.45,10,0.09,4226.4946
TX0228667,STD_1721031591,2025-01-25T12:32:05.000+07:00,494.19,10,0.05,4694.8047
TX0070623,STD_1721031591,2024-11-30T12:32:02.000+07:00,467.05,10,0.06,4390.27
TX0030452,STD_1721031591,2024-11-04T12:32:01.000+07:00,447.32,10,0.04,4294.272
TX0066872,STD_1721031591,2024-11-22T12:32:02.000+07:00,465.85,10,0.1,4192.65
TX0258245,STD_1721031591,2024-06-12T12:32:05.000+07:00,442.7,10,0.06,4161.38
TX0091882,STD_1721031591,2024-12-06T12:32:02.000+07:00,447.62,10,0.0,4476.2
TX0165527,STD_1721031591,2024-10-12T12:32:04.000+07:00,452.23,10,0.04,4341.408
TX0214781,STD_1721031591,2025-01-16T12:32:05.000+07:00,485.39,10,0.07,4514.1274
TX0081622,STD_1721031591,2024-11-22T12:32:02.000+07:00,491.35,10,0.1,4422.15
TX0132249,STD_1721031591,2024-08-18T12:32:03.000+07:00,458.31,10,0.13,3987.297
TX0097672,STD_1721031591,2024-07-27T12:32:02.000+07:00,498.74,9,0.0,4488.66
TX0213061,STD_1721031591,2025-02-12T12:32:05.000+07:00,487.65,10,0.01,4827.735
TX0074635,STD_1721031591,2025-01-04T12:32:02.000+07:00,497.36,10,0.1,4476.2397
TX0126810,STD_1721031591,2024-12-20T12:32:03.000+07:00,428.4,10,0.0,4284.0
TX0012644,STD_1721031591,2024-07-10T12:32:01.000+07:00,480.66,10,0.02,4710.4683
TX0128144,STD_1721031591,2024-09-25T12:32:03.000+07:00,457.81,10,0.13,3982.947
TX0147362,STD_1721031591,2024-11-30T12:32:03.000+07:00,475.85,9,0.06,4025.691
TX0129457,STD_1721031591,2024-12-08T12:32:03.000+07:00,473.51,10,0.07,4403.643
TX0230608,STD_1721031591,2024-04-30T12:32:05.000+07:00,448.41,10,0.03,4349.577
TX0189540,STD_1721031591,2025-03-20T12:32:04.000+07:00,485.8,10,0.14,4177.88
TX0164096,STD_1721031591,2024-11-21T12:32:04.000+07:00,475.21,10,0.05,4514.495
TX0257886,STD_1721031591,2025-01-23T12:32:05.000+07:00,495.41,10,0.01,4904.559
TX0012478,STD_1721031591,2025-02-14T12:32:01.000+07:00,435.36,10,0.07,4048.8477
TX0178769,STD_1721031591,2024-05-13T12:32:04.000+07:00,477.73,9,0.01,4256.5747
TX0228322,STD_1721031591,2024-09-03T12:32:05.000+07:00,490.25,9,0.06,4147.515
TX0114536,STD_1721031591,2025-04-05T12:32:03.000+07:00,498.85,10,0.19,4040.685
TX0017907,STD_1721031591,2024-07-27T12:32:01.000+07:00,415.87,10,0.03,4033.9392
TX0005423,STD_1721031591,2024-07-23T12:32:01.000+07:00,468.59,9,0.05,4006.4446
TX0002289,STD_1721031591,2024-06-30T12:32:01.000+07:00,450.48,10,0.02,4414.7046
TX0126312,STD_1721031591,2024-09-17T12:32:03.000+07:00,476.4,10,0.07,4430.52
TX0080863,STD_1721031591,2024-09-19T12:32:02.000+07:00,440.55,10,0.03,4273.335
TX0127380,STD_1721031591,2024-04-18T12:32:03.000+07:00,448.5,10,0.01,4440.15
TX0041691,STD_1721031591,2024-07-06T12:32:01.000+07:00,469.83,10,0.08,4322.436
TX0060262,STD_1721031591,2024-10-23T12:32:02.000+07:00,442.28,10,0.04,4245.8877
TX0020017,STD_1721031591,2025-03-18T12:32:01.000+07:00,482.65,10,0.15,4102.525
TX0209598,STD_1721031591,2024-07-15T12:32:05.000+07:00,482.91,10,0.01,4780.809
TX0115411,STD_1721031591,2024-07-29T12:32:03.000+07:00,468.24,10,0.07,4354.632
TX0201760,STD_1721031591,2024-06-08T12:32:04.000+07:00,489.07,10,0.04,4695.0723
TX0174365,STD_1721031591,2024-07-30T12:32:04.000+07:00,499.66,9,0.08,4137.185
TX0132518,STD_1721031591,2024-11-25T12:32:03.000+07:00,468.84,10,0.09,4266.444
TX0117772,STD_1721031591,2024-10-29T12:32:03.000+07:00,496.48,10,0.07,4617.264
TX0237677,STD_1721031591,2024-08-06T12:32:05.000+07:00,483.46,10,0.06,4544.524
TX0019184,STD_1721031591,2024-04-17T12:32:01.000+07:00,490.83,9,0.03,4284.946
TX0052541,STD_1721031591,2024-05-03T12:32:02.000+07:00,439.4,10,0.09,3998.5398
TX0116749,STD_1721031591,2024-08-23T12:32:03.000+07:00,487.54,9,0.04,4212.345
TX0055629,STD_1721031591,2025-02-19T12:32:02.000+07:00,419.16,10,0.0,4191.6
TX0129253,STD_1721031591,2025-03-29T12:32:03.000+07:00,481.24,10,0.16,4042.416
TX0176333,STD_1721031591,2024-06-04T12:32:04.000+07:00,484.86,10,0.17,4024.3376
TX0200822,STD_1721031591,2024-10-16T12:32:04.000+07:00,451.41,10,0.05,4288.395
TX0217936,STD_1721031591,2024-08-09T12:32:05.000+07:00,461.48,9,0.04,3987.1875
TX0067232,STD_1721031591,2024-10-11T12:32:02.000+07:00,485.96,9,0.08,4023.749
TX0037554,STD_1721031591,2024-05-24T12:32:01.000+07:00,483.85,10,0.08,4451.42
TX0018811,STD_1721031591,2024-08-24T12:32:01.000+07:00,434.08,10,0.05,4123.76
TX0071996,STD_1721031591,2025-03-30T12:32:02.000+07:00,483.86,10,0.1,4354.7397
TX0253479,STD_1721031591,2024-06-11T12:32:05.000+07:00,467.49,9,0.03,4081.188
TX0198813,STD_1721031591,2024-09-13T12:32:04.000+07:00,468.6,10,0.05,4451.6997
TX0234485,STD_1721031591,2024-11-04T12:32:05.000+07:00,447.59,10,0.08,4117.828
TX0174307,STD_1721031591,2024-05-04T12:32:04.000+07:00,497.89,9,0.04,4301.7695
TX0190026,STD_1721031591,2024-05-02T12:32:04.000+07:00,431.6,10,0.05,4100.1997
TX0215984,STD_1721031591,2024-12-07T12:32:05.000+07:00,450.38,10,0.08,4143.496
TX0044968,STD_1721031591,2024-12-20T12:32:01.000+07:00,498.89,10,0.11,4440.121
TX0009712,STD_1721031591,2024-05-29T12:32:01.000+07:00,465.37,10,0.12,4095.256
TX0042701,STD_1721031591,2024-04-19T12:32:01.000+07:00,436.47,10,0.08,4015.5242
TX0209407,STD_1721031591,2024-12-20T12:32:05.000+07:00,496.51,10,0.08,4567.892
TX0119895,STD_1721031591,2025-03-27T12:32:03.000+07:00,456.24,10,0.06,4288.656
TX0208222,STD_1721031591,2024-12-04T12:32:05.000+07:00,466.71,9,0.0,4200.39
TX0221405,STD_1721031591,2024-10-07T12:32:05.000+07:00,458.45,10,0.05,4355.275
TX0055473,STD_1721031591,2025-03-15T12:32:02.000+07:00,496.58,9,0.07,4156.3745
TX0069661,STD_1721031591,2025-03-12T12:32:02.000+07:00,437.34,10,0.04,4198.464
TX0213594,STD_1721031591,2024-12-12T12:32:05.000+07:00,457.32,10,0.08,4207.344
TX0043231,STD_1721031591,2024-12-18T12:32:01.000+07:00,467.22,10,0.12,4111.536
TX0197632,STD_1721031591,2024-11-22T12:32:04.000+07:00,475.65,9,0.05,4066.8076
TX0259143,STD_1721031591,2024-08-04T12:32:05.000+07:00,468.88,10,0.08,4313.696
TX0186090,STD_1721031591,2025-02-12T12:32:04.000+07:00,460.37,10,0.05,4373.515
TX0082067,STD_1721031591,2025-02-20T12:32:02.000+07:00,471.74,10,0.1,4245.6597
TX0160831,STD_1721031591,2024-12-25T12:32:04.000+07:00,490.83,10,0.04,4711.968
TX0073434,STD_1721031591,2025-02-19T12:32:02.000+07:00,478.71,9,0.02,4222.2227
TX0202550,STD_1721031591,2025-02-06T12:32:04.000+07:00,484.61,9,0.02,4274.2603
TX0113999,STD_1721031591,2024-08-06T12:32:03.000+07:00,474.21,10,0.16,3983.3643
TX0154327,STD_1721031591,2024-09-11T12:32:04.000+07:00,456.04,10,0.12,4013.1519
TX0233488,STD_1721031591,2024-09-12T12:32:05.000+07:00,488.66,9,0.05,4178.043
TX0005027,STD_1721031591,2024-09-30T12:32:01.000+07:00,453.24,10,0.03,4396.428
TX0050901,STD_1721031591,2024-08-15T12:32:01.000+07:00,499.74,10,0.05,4747.53
TX0038662,STD_1721031591,2024-06-09T12:32:01.000+07:00,441.35,10,0.08,4060.4202
TX0210181,STD_1721031591,2024-07-03T12:32:05.000+07:00,416.45,10,0.03,4039.5652
TX0178204,STD_1721031591,2025-03-31T12:32:04.000+07:00,459.39,10,0.08,4226.3887
TX0228682,STD_1721031591,2024-06-08T12:32:05.000+07:00,499.76,9,0.11,4003.0774
TX0132389,STD_1721031591,2025-03-10T12:32:03.000+07:00,480.08,10,0.07,4464.7437
TX0065283,STD_1721031591,2024-06-21T12:32:02.000+07:00,474.81,10,0.1,4273.29
TX0097837,STD_1721031591,2024-11-18T12:32:02.000+07:00,484.28,9,0.05,4140.5938
TX0195751,STD_1721031591,2024-04-13T12:32:04.000+07:00,440.06,10,0.07,4092.558
TX0177104,STD_1721031591,2024-06-12T12:32:04.000+07:00,493.8,10,0.08,4542.96
TX0104796,STD_1721031591,2024-06-06T12:32:03.000+07:00,461.45,9,0.01,4111.52
TX0011615,STD_1721031591,2024-07-08T12:32:01.000+07:00,448.26,10,0.11,3989.514
TX0336173,STD_1721031591,2024-06-06T12:32:07.000+07:00,423.08,10,0.0,4230.8
TX0488921,STD_1721031591,2025-01-27T12:32:14.000+07:00,483.18,10,0.11,4300.302
TX0344600,STD_1721031591,2024-09-12T12:32:08.000+07:00,427.44,10,0.05,4060.68
TX0445217,STD_1721031591,2025-03-20T12:32:11.000+07:00,429.6,10,0.05,4081.2
TX0378297,STD_1721031591,2024-11-19T12:32:08.000+07:00,482.07,9,0.08,3991.5396
TX0409210,STD_1721031591,2024-10-29T12:32:10.000+07:00,491.54,10,0.11,4374.706
TX0440958,STD_1721031591,2024-08-14T12:32:11.000+07:00,446.3,10,0.0,4463.0
TX0366483,STD_1721031591,2024-11-29T12:32:08.000+07:00,495.79,9,0.02,4372.8677
TX0380343,STD_1721031591,2024-12-25T12:32:08.000+07:00,485.75,10,0.12,4274.6
TX0473701,STD_1721031591,2024-08-28T12:32:13.000+07:00,466.89,10,0.06,4388.766
TX0342235,STD_1721031591,2024-07-29T12:32:07.000+07:00,481.43,10,0.09,4381.0127
TX0463374,STD_1721031591,2024-07-17T12:32:12.000+07:00,483.73,10,0.16,4063.3325
TX0460304,STD_1721031591,2024-10-07T12:32:12.000+07:00,499.28,10,0.05,4743.1597
TX0456305,STD_1721031591,2024-05-30T12:32:12.000+07:00,479.02,9,0.03,4181.844
TX0396702,STD_1721031591,2024-08-30T12:32:09.000+07:00,498.65,9,0.0,4487.85
TX0339387,STD_1721031591,2024-11-04T12:32:07.000+07:00,476.94,10,0.02,4674.012
TX0342785,STD_1721031591,2024-05-06T12:32:07.000+07:00,477.37,10,0.09,4344.067
TX0414070,STD_1721031591,2024-08-19T12:32:10.000+07:00,485.84,9,0.07,4066.481
TX0331619,STD_1721031591,2025-02-22T12:32:07.000+07:00,423.21,10,0.0,4232.1
TX0329922,STD_1721031591,2024-12-05T12:32:07.000+07:00,494.77,9,0.03,4319.342
TX0470149,STD_1721031591,2024-07-06T12:32:13.000+07:00,499.46,10,0.12,4395.248
TX0500691,STD_1721031591,2025-01-25T12:32:15.000+07:00,453.08,10,0.04,4349.568
TX0399423,STD_1721031591,2024-05-07T12:32:09.000+07:00,424.28,10,0.06,3988.2317
TX0327425,STD_1721031591,2024-09-28T12:32:07.000+07:00,484.15,10,0.07,4502.595
TX0508389,STD_1721031591,2025-01-09T12:32:16.000+07:00,485.68,10,0.08,4468.256
TX0446474,STD_1721031591,2025-03-20T12:32:11.000+07:00,439.32,10,0.02,4305.3364
TX0360039,STD_1721031591,2024-05-18T12:32:08.000+07:00,450.13,10,0.06,4231.2217
TX0497305,STD_1721031591,2024-08-14T12:32:15.000+07:00,434.03,10,0.02,4253.4937
TX0463267,STD_1721031591,2024-11-03T12:32:12.000+07:00,460.69,10,0.04,4422.624
TX0444898,STD_1721031591,2025-03-06T12:32:11.000+07:00,496.99,9,0.11,3980.89
TX0478086,STD_1721031591,2024-05-19T12:32:13.000+07:00,498.03,9,0.09,4078.8655
TX0424155,STD_1721031591,2024-09-05T12:32:10.000+07:00,420.65,10,0.01,4164.435
TX0399908,STD_1721031591,2025-02-22T12:32:09.000+07:00,473.81,10,0.01,4690.719
TX0483317,STD_1721031591,2025-01-24T12:32:14.000+07:00,482.95,10,0.05,4588.025
TX0332856,STD_1721031591,2024-11-08T12:32:07.000+07:00,454.37,10,0.11,4043.893
TX0312822,STD_1721031591,2024-05-12T12:32:07.000+07:00,437.96,10,0.01,4335.804
TX0358598,STD_1721031591,2024-08-18T12:32:08.000+07:00,475.51,10,0.06,4469.794
TX0371315,STD_1721031591,2024-09-17T12:32:08.000+07:00,488.91,9,0.02,4312.186
TX0358554,STD_1721031591,2024-08-11T12:32:08.000+07:00,491.21,10,0.11,4371.769
TX0478761,STD_1721031591,2025-03-27T12:32:14.000+07:00,494.05,10,0.13,4298.235
TX0504010,STD_1721031591,2024-06-18T12:32:16.000+07:00,487.0,10,0.17,4042.0999
TX0418853,STD_1721031591,2024-05-10T12:32:10.000+07:00,484.12,10,0.01,4792.788
TX0404326,STD_1721031591,2025-02-05T12:32:10.000+07:00,454.95,9,0.02,4012.6592
TX0346993,STD_1721031591,2024-06-19T12:32:08.000+07:00,482.84,10,0.04,4635.2637
TX0294019,STD_1721031591,2024-09-29T12:32:06.000+07:00,476.49,10,0.09,4336.0586
TX0463991,STD_1721031591,2025-02-20T12:32:13.000+07:00,492.46,10,0.15,4185.91
TX0469475,STD_1721031591,2024-11-19T12:32:13.000+07:00,494.72,9,0.1,4007.232
TX0311848,STD_1721031591,2024-11-24T12:32:07.000+07:00,428.71,10,0.01,4244.229
TX0374961,STD_1721031591,2025-02-24T12:32:08.000+07:00,492.83,10,0.18,4041.2058
TX0489415,STD_1721031591,2025-01-20T12:32:14.000+07:00,444.0,10,0.03,4306.8003
TX0507081,STD_1721031591,2025-01-25T12:32:16.000+07:00,490.54,9,0.05,4194.1167
TX0387300,STD_1721031591,2025-03-02T12:32:09.000+07:00,479.66,9,0.03,4187.4316
TX0377672,STD_1721031591,2024-11-07T12:32:08.000+07:00,464.45,9,0.02,4096.449
TX0464084,STD_1721031591,2024-08-04T12:32:13.000+07:00,451.35,10,0.07,4197.555
TX0408549,STD_1721031591,2024-07-31T12:32:10.000+07:00,494.68,10,0.13,4303.716
TX0279096,STD_1721031591,2024-05-30T12:32:06.000+07:00,491.09,9,0.08,4066.2253
TX0315038,STD_1721031591,2025-02-09T12:32:07.000+07:00,467.45,10,0.14,4020.07
TX0322454,STD_1721031591,2024-05-24T12:32:07.000+07:00,443.05,10,0.09,4031.755
TX0454973,STD_1721031591,2024-05-28T12:32:12.000+07:00,476.37,10,0.01,4716.0635
TX0457598,STD_1721031591,2024-11-09T12:32:12.000+07:00,495.96,9,0.01,4419.004
TX0356451,STD_1721031591,2024-12-31T12:32:08.000+07:00,429.89,10,0.01,4255.9116
TX0440508,STD_1721031591,2024-10-01T12:32:11.000+07:00,455.15,10,0.05,4323.925
TX0533753,STD_1721031591,2024-10-30T12:32:18.000+07:00,483.99,9,0.02,4268.792
TX0274152,STD_1721031591,2025-01-27T12:32:06.000+07:00,484.67,10,0.12,4265.096
TX0430841,STD_1721031591,2024-04-19T12:32:10.000+07:00,489.32,10,0.03,4746.4043
TX0534006,STD_1721031591,2025-02-05T12:32:18.000+07:00,465.19,9,0.04,4019.2415
TX0472337,STD_1721031591,2024-11-14T12:32:13.000+07:00,421.85,10,0.04,4049.76
TX0529515,STD_1721031591,2025-03-10T12:32:18.000+07:00,470.88,10,0.07,4379.184
TX0471080,STD_1721031591,2024-12-27T12:32:13.000+07:00,477.99,10,0.15,4062.915
TX0515318,STD_1721031591,2024-09-24T12:32:17.000+07:00,493.03,10,0.02,4831.694
TX0532913,STD_1721031591,2025-02-25T12:32:18.000+07:00,491.61,10,0.1,4424.4897
TX0446795,STD_1721031591,2025-02-26T12:32:11.000+07:00,489.02,10,0.03,4743.4937
TX0351152,STD_1721031591,2024-07-28T12:32:08.000+07:00,466.11,10,0.01,4614.489
TX0319380,STD_1721031591,2024-11-05T12:32:07.000+07:00,499.5,9,0.05,4270.725
TX0450442,STD_1721031591,2024-06-05T12:32:11.000+07:00,483.47,10,0.17,4012.801
TX0367663,STD_1721031591,2024-07-29T12:32:08.000+07:00,496.65,9,0.08,4112.262
TX0295562,STD_1721031591,2024-07-12T12:32:06.000+07:00,470.8,10,0.14,4048.8801
TX0274042,STD_1721031591,2024-11-27T12:32:06.000+07:00,492.02,9,0.08,4073.9253
TX0513236,STD_1721031591,2024-11-16T12:32:17.000+07:00,495.48,10,0.12,4360.224
TX0522235,STD_1721031591,2024-08-01T12:32:17.000+07:00,458.76,10,0.06,4312.344
TX0271084,STD_1721031591,2025-04-01T12:32:06.000+07:00,409.71,10,0.02,4015.1582
TX0508327,STD_1721031591,2024-11-01T12:32:16.000+07:00,464.71,10,0.1,4182.39
TX0482018,STD_1721031591,2025-02-19T12:32:14.000+07:00,468.25,9,0.05,4003.5374
TX0311675,STD_1721031591,2025-01-27T12:32:07.000+07:00,444.31,10,0.03,4309.807
TX0318396,STD_1721031591,2024-10-10T12:32:07.000+07:00,460.83,10,0.06,4331.802
TX0371531,STD_1721031591,2024-10-13T12:32:08.000+07:00,462.23,10,0.0,4622.3003
TX0414862,STD_1721031591,2024-08-20T12:32:10.000+07:00,461.99,10,0.04,4435.104
TX0413393,STD_1721031591,2025-01-21T12:32:10.000+07:00,415.09,10,0.04,3984.8638
TX0492609,STD_1721031591,2024-05-10T12:32:15.000+07:00,484.66,10,0.12,4265.0083
TX0334976,STD_1721031591,2024-10-30T12:32:07.000+07:00,475.89,9,0.06,4026.0295
TX0509635,STD_1721031591,2024-09-10T12:32:16.000+07:00,497.1,10,0.02,4871.58
TX0479088,STD_1721031591,2024-04-18T12:32:14.000+07:00,437.39,10,0.06,4111.4663
TX0321576,STD_1721031591,2024-09-22T12:32:07.000+07:00,459.05,10,0.06,4315.07
TX0438083,STD_1721031591,2024-07-30T12:32:11.000+07:00,476.48,10,0.0,4764.8003
TX0404051,STD_1721031591,2024-10-31T12:32:10.000+07:00,439.08,10,0.04,4215.1675
TX0369387,STD_1721031591,2024-10-11T12:32:08.000+07:00,478.25,10,0.04,4591.1997
TX0531977,STD_1721031591,2024-10-16T12:32:18.000+07:00,480.08,9,0.03,4191.098
TX0455067,STD_1721031591,2025-01-19T12:32:12.000+07:00,436.48,10,0.01,4321.1523
TX0362379,STD_1721031591,2024-09-24T12:32:08.000+07:00,495.9,10,0.12,4363.92
TX0529223,STD_1721031591,2024-12-10T12:32:18.000+07:00,487.55,9,0.01,4344.0703
TX0507514,STD_1721031591,2024-08-09T12:32:16.000+07:00,458.41,10,0.13,3988.167
TX0434913,STD_1721031591,2024-07-18T12:32:11.000+07:00,431.78,10,0.03,4188.266
TX0284547,STD_1721031591,2024-10-29T12:32:06.000+07:00,486.19,10,0.09,4424.3286
TX0292678,STD_1721031591,2024-11-06T12:32:06.000+07:00,413.12,10,0.03,4007.2644
TX0300099,STD_1721031591,2024-08-06T12:32:06.000+07:00,492.59,9,0.02,4344.644
TX0353109,STD_1721031591,2025-01-07T12:32:08.000+07:00,490.63,10,0.03,4759.111
TX0336866,STD_1721031591,2024-07-26T12:32:07.000+07:00,496.65,10,0.01,4916.835
